0,0.3480902314,0.2501007617,0.2281537056,0.1859190166,0.1857025623,0.1873651296,0.2569736838,0.2608541548,0.2248732746,0.1869846582,0.1934026033,0.1999627054,0.1961262673,0.2080664337,0.4498786032,0.2444975823,0.2147656381,0.2604442835,0.2032585591,0.2368592322,0.236590147,0.1827531606,0.1898384839,0.1808412969,0.2046956122,0.2332828492,0.1952349395,0.1898418218,0.1897697896
0.3480902314,0,0.4348207414,0.6233051419,0.2058953494,0.1877888888,0.1875546873,0.1856595278,0.250454247,0.181384787,0.1728144586,0.1773479283,0.1821023077,0.1767872572,0.1906159818,0.2117834538,0.4271287322,0.2164829522,0.2341031581,0.1911275983,0.2558118999,0.1917995512,0.1910091639,0.177890569,0.1732731313,0.1792146266,0.1762022525,0.1858711541,0.1774694026,0.1870351881
0.2501007617,0.4348207414,0,0.2791373432,0.2334535122,0.1886076033,0.188674897,0.2151773423,0.2003103793,0.2704328895,0.199040249,0.2503793836,0.1875772774,0.1875907332,0.2149124444,0.2506686151,0.201520592,0.2237596959,0.3592534065,0.1980627328,0.2205570042,0.2391642034,0.192014575,0.1744031906,0.1772935838,0.1703164876,0.2360599488,0.1807049811,0.1776254624,0.1836019456
0.2281537056,0.6233051419,0.2791373432,0,0.4839248657,0.3175539374,0.2068730891,0.2195299119,0.2048324645,0.2035780698,0.2087767124,0.1895360053,0.1874594688,0.1801245958,0.1831963062,0.2070625722,0.299240917,0.1977483779,0.2110107243,0.1984493434,0.2832342684,0.2257428914,0.1778261364,0.174977541,0.1810976863,0.200537771,0.2161035985,0.2031975687,0.1851741076,0.1967119426
0.1859190166,0.2058953494,0.2334535122,0.4839248657,0,0.489089191,0.2033168525,0.2291834801,0.2543615699,0.2279580086,0.207441017,0.2162983865,0.2073982954,0.1811206639,0.2427507937,0.1826108694,0.1837064326,0.1846739054,0.1881440282,0.1814476997,0.2176951468,0.2659430504,0.1936498135,0.1829440892,0.1789367199,0.1860551089,0.233295396,0.1996459663,0.1989632398,0.1985778362
0.1857025623,0.1877888888,0.1886076033,0.3175539374,0.489089191,0,0.1912906915,0.187252,0.1890523583,0.1825957447,0.1955351084,0.1782439798,0.1803699732,0.1975725889,0.195793137,0.185036391,0.214902401,0.1688762605,0.1812421381,0.1720017642,0.2178917229,0.1984473616,0.1921992004,0.2072034329,0.1746485531,0.1774823517,0.1845130622,0.1833355129,0.1740627587,0.1714518368
0.1873651296,0.1875546873,0.188674897,0.2068730891,0.2033168525,0.1912906915,0,0.2823584676,0.2051356286,0.3426115215,0.6759434938,0.308064878,0.2087073326,0.3082039952,0.2037955523,0.18087852,0.199418962,0.1798671484,0.1835361868,0.1835614145,0.2187552452,0.2087858021,0.1764847934,0.1716865599,0.2045684159,0.2036717832,0.2255517989,0.20338884,0.2066358328,0.1963002682
0.2569736838,0.1856595278,0.2151773423,0.2195299119,0.2291834801,0.187252,0.2823584676,0,0.6043032408,0.675643146,0.2776257992,0.2805978358,0.2055216283,0.2251719534,0.2357409894,0.2079875469,0.1929176301,0.1787624806,0.1845289767,0.1939637512,0.2189540565,0.2271821052,0.1950481534,0.1830556393,0.2019463032,0.2912029028,0.424246788,0.3069272339,0.2101806849,0.2299194783
0.2608541548,0.250454247,0.2003103793,0.2048324645,0.2543615699,0.1890523583,0.2051356286,0.6043032408,0,0.4235029221,0.1964476109,0.2021758109,0.2173042744,0.2198321372,0.2413986474,0.2211335152,0.2047455609,0.185236901,0.2400409728,0.207819134,0.20297198,0.2277514935,0.2412080318,0.1832907945,0.2086111754,0.3679136932,0.3990211785,0.3548985124,0.2375230342,0.2478987426
0.2248732746,0.181384787,0.2704328895,0.2035780698,0.2279580086,0.1825957447,0.3426115215,0.675643146,0.4235029221,0,0.4528492391,0.5519655943,0.2196923047,0.2211302817,0.2409429103,0.1954202801,0.1928468198,0.1801299602,0.1835925579,0.1958218515,0.2123985738,0.2242819816,0.1977058947,0.1815577,0.2004477978,0.3027968109,0.3782089353,0.2712024152,0.1995615661,0.2147770822
