0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0.475,0.525,0.75,0.45,0.35,0.375,0.675,0.825,0.875,0,0,0,0,0,0,0,0.9,0.925,0,0.75,0.775,0,0,0
0,0,0,0,1,1,0.475,0.525,0.75,0.45,0.35,0.375,0.675,0.825,0.875,0,0,0,0,0,0,0,0.9,0.925,0,0.75,0.775,0,0,0
0,0,0,0,0.475,0.475,1,0.55,0.475,0.625,0.825,0.8,0.65,0.55,0.5,0,0,0,0,0,0,0,0.425,0.4,0,0.525,0.45,0,0,0
0,0,0,0,0.525,0.525,0.55,1,0.775,0.775,0.375,0.4,0.45,0.45,0.5,0,0,0,0,0,0,0,0.475,0.45,0,0.775,0.75,0,0,0
0,0,0,0,0.75,0.75,0.475,0.775,1,0.55,0.35,0.375,0.525,0.625,0.675,0,0,0,0,0,0,0,0.7,0.675,0,0.85,0.975,0,0,0
0,0,0,0,0.45,0.45,0.625,0.775,0.55,1,0.55,0.575,0.475,0.475,0.475,0,0,0,0,0,0,0,0.4,0.375,0,0.55,0.525,0,0,0
0,0,0,0,0.35,0.35,0.825,0.375,0.35,0.55,1,0.975,0.675,0.475,0.375,0,0,0,0,0,0,0,0.3,0.275,0,0.35,0.325,0,0,0
0,0,0,0,0.375,0.375,0.8,0.4,0.375,0.575,0.975,1,0.7,0.5,0.4,0,0,0,0,0,0,0,0.325,0.3,0,0.375,0.35,0,0,0
0,0,0,0,0.675,0.675,0.65,0.45,0.525,0.475,0.675,0.7,1,0.7,0.6,0,0,0,0,0,0,0,0.625,0.6,0,0.575,0.55,0,0,0
0,0,0,0,0.825,0.825,0.55,0.45,0.625,0.475,0.475,0.5,0.7,1,0.9,0,0,0,0,0,0,0,0.725,0.75,0,0.625,0.65,0,0,0
0,0,0,0,0.875,0.875,0.5,0.5,0.675,0.475,0.375,0.4,0.6,0.9,1,0,0,0,0,0,0,0,0.775,0.8,0,0.725,0.7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.9,0.9,0.425,0.475,0.7,0.4,0.3,0.325,0.625,0.725,0.775,0,0,0,0,0,0,0,1,0.975,0,0.7,0.725,0,0,0
0,0,0,0,0.925,0.925,0.4,0.45,0.675,0.375,0.275,0.3,0.6,0.75,0.8,0,0,0,0,0,0,0,0.975,1,0,0.675,0.7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0.75,0.525,0.775,0.85,0.55,0.35,0.375,0.575,0.625,0.725,0,0,0,0,0,0,0,0.7,0.675,0,1,0.875,0,0,0
0,0,0,0,0.775,0.775,0.45,0.75,0.975,0.525,0.325,0.35,0.55,0.65,0.7,0,0,0,0,0,0,0,0.725,0.7,0,0.875,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
